stageid,site,treatment,burn,plotnum,spp,sizeclass,count,seedlingradius,saplingradius,notes
1,fair,ls,b,9,to,<8,0,5.64,11.28,
1,fair,ls,b,9,to,<9,1,5.64,11.28,
1,fair,ls,b,9,to,<10,1,5.64,11.28,
1,fair,ls,b,9,df,<BH,0,5.64,11.28,
1,fair,ls,b,9,df,<2.5,0,5.64,11.28,
1,fair,ls,b,9,df,<5,0,5.64,11.28,
1,fair,ls,b,9,df,<6,1,5.64,11.28,
1,fair,ls,b,9,df,<7,2,5.64,11.28,
1,fair,ls,b,9,df,<8,0,5.64,11.28,
1,fair,ls,b,9,df,<9,0,5.64,11.28,
1,fair,ls,b,9,df,<10,0,5.64,11.28,
1,fair,ls,b,9,hm,<BH,0,5.64,11.28,
1,fair,ls,b,9,hm,<2.5,0,5.64,11.28,
1,fair,ls,b,9,hm,<5,3,5.64,11.28,
1,fair,ls,b,9,hm,<6,0,5.64,11.28,
1,fair,ls,b,9,hm,<7,3,5.64,11.28,
1,fair,ls,b,9,hm,<8,1,5.64,11.28,
1,fair,ls,b,9,hm,<9,0,5.64,11.28,
1,fair,ls,b,9,hm,<10,2,5.64,11.28,
1,fair,ls,nb,4,rw,<BH,0,5.64,11.28,
1,fair,ls,nb,4,rw,<2.5,21,5.64,11.28,
1,fair,ls,nb,4,rw,<5,3,5.64,11.28,
1,fair,ls,nb,4,rw,<6,1,5.64,11.28,
1,fair,ls,nb,4,rw,<7,0,5.64,11.28,
1,fair,ls,nb,4,rw,<8,0,5.64,11.28,
1,fair,ls,nb,4,rw,<9,0,5.64,11.28,
1,fair,ls,nb,4,rw,<10,0,5.64,11.28,
1,fair,ls,nb,4,df,<BH,1,5.64,11.28,
1,fair,ls,nb,4,df,<2.5,1,5.64,11.28,
1,fair,ls,nb,4,df,<5,0,5.64,11.28,
1,fair,ls,nb,4,df,<6,0,5.64,11.28,
1,fair,ls,nb,4,df,<7,0,5.64,11.28,
1,fair,ls,nb,4,df,<8,0,5.64,11.28,
1,fair,ls,nb,4,df,<9,0,5.64,11.28,
1,fair,ls,nb,4,df,<10,0,5.64,11.28,
1,fair,ls,nb,4,gf,<BH,4,5.64,11.28,
1,fair,ls,nb,4,gf,<2.5,4,5.64,11.28,
1,fair,ls,nb,4,gf,<5,3,5.64,11.28,
1,fair,ls,nb,4,gf,<6,0,5.64,11.28,
1,fair,ls,nb,4,gf,<7,1,5.64,11.28,
1,fair,ls,nb,4,gf,<8,0,5.64,11.28,
1,fair,ls,nb,4,gf,<9,1,5.64,11.28,
1,fair,ls,nb,4,gf,<10,0,5.64,11.28,
1,fair,ls,nb,4,wm,<BH,8,5.64,11.28,
1,fair,ls,nb,4,wm,<2.5,38,5.64,11.28,
1,fair,ls,nb,4,wm,<5,7,5.64,11.28,
1,fair,ls,nb,4,wm,<6,0,5.64,11.28,
1,fair,ls,nb,4,wm,<7,0,5.64,11.28,
1,fair,ls,nb,4,wm,<8,1,5.64,11.28,
1,fair,ls,nb,4,wm,<9,0,5.64,11.28,
1,fair,ls,nb,4,wm,<10,0,5.64,11.28,
1,fair,ls,nb,4,hm,<BH,1,5.64,11.28,
1,fair,ls,nb,4,hm,<2.5,3,5.64,11.28,
1,fair,ls,nb,4,hm,<5,0,5.64,11.28,
1,fair,ls,nb,4,hm,<6,1,5.64,11.28,
1,fair,ls,nb,4,hm,<7,1,5.64,11.28,
1,fair,ls,nb,4,hm,<8,3,5.64,11.28,
1,fair,ls,nb,4,hm,<9,0,5.64,11.28,
1,fair,ls,nb,4,hm,<10,0,5.64,11.28,
1,fair,ls,nb,4,md,<BH,0,5.64,11.28,
1,fair,ls,nb,4,md,<2.5,1,5.64,11.28,
1,fair,ls,nb,4,md,<5,0,5.64,11.28,
1,fair,ls,nb,4,md,<6,0,5.64,11.28,
1,fair,ls,nb,4,md,<7,0,5.64,11.28,
1,fair,ls,nb,4,md,<8,0,5.64,11.28,
1,fair,ls,nb,4,md,<9,0,5.64,11.28,
1,fair,ls,nb,4,md,<10,0,5.64,11.28,
1,fair,ls,nb,4,to,<BH,24,5.64,11.28,
1,fair,ls,nb,4,to,<2.5,113,5.64,11.28,
1,fair,ls,nb,4,to,<5,19,5.64,11.28,
1,fair,ls,nb,4,to,<6,2,5.64,11.28,
1,fair,ls,nb,4,to,<7,1,5.64,11.28,
1,fair,ls,nb,4,to,<8,0,5.64,11.28,
1,fair,ls,nb,4,to,<9,2,5.64,11.28,
1,fair,ls,nb,4,to,<10,0,5.64,11.28,
1,fair,ls,nb,7,rw,<BH,0,5.64,11.28,
1,fair,ls,nb,7,rw,<2.5,7,5.64,11.28,
1,fair,ls,nb,7,rw,<5,3,5.64,11.28,
1,fair,ls,nb,7,rw,<6,0,5.64,11.28,
1,fair,ls,nb,7,rw,<7,1,5.64,11.28,
1,fair,ls,nb,7,rw,<8,0,5.64,11.28,
1,fair,ls,nb,7,rw,<9,1,5.64,11.28,
1,fair,ls,nb,7,rw,<10,0,5.64,11.28,
1,fair,ls,nb,7,to,<BH,12,5.64,11.28,
1,fair,ls,nb,7,to,<2.5,23,5.64,11.28,
1,fair,ls,nb,7,to,<5,6,5.64,11.28,
1,fair,ls,nb,7,to,<6,1,5.64,11.28,
1,fair,ls,nb,7,to,<7,6,5.64,11.28,
1,fair,ls,nb,7,to,<8,1,5.64,11.28,
1,fair,ls,nb,7,to,<9,1,5.64,11.28,
1,fair,ls,nb,7,to,<10,0,5.64,11.28,
1,fair,ls,nb,7,wm,<BH,0,5.64,11.28,
1,fair,ls,nb,7,wm,<2.5,0,5.64,11.28,
1,fair,ls,nb,7,wm,<5,0,5.64,11.28,
1,fair,ls,nb,7,wm,<6,1,5.64,11.28,
1,fair,ls,nb,7,wm,<7,0,5.64,11.28,
1,fair,ls,nb,7,wm,<8,1,5.64,11.28,
1,fair,ls,nb,7,wm,<9,0,5.64,11.28,
1,fair,ls,nb,7,wm,<10,0,5.64,11.28,
1,fair,ls,nb,7,gf,<BH,0,5.64,11.28,
1,fair,ls,nb,7,gf,<2.5,1,5.64,11.28,
1,fair,ls,nb,7,gf,<5,3,5.64,11.28,
1,fair,ls,nb,7,gf,<6,0,5.64,11.28,
1,fair,ls,nb,7,gf,<7,1,5.64,11.28,
1,fair,ls,nb,7,gf,<8,1,5.64,11.28,
1,fair,ls,nb,7,gf,<9,0,5.64,11.28,
1,fair,ls,nb,7,gf,<10,0,5.64,11.28,
1,fair,ls,nb,7,df,<BH,0,5.64,11.28,
1,fair,ls,nb,7,df,<2.5,0,5.64,11.28,
1,fair,ls,nb,7,df,<5,1,5.64,11.28,
1,fair,ls,nb,7,df,<6,0,5.64,11.28,
1,fair,ls,nb,7,df,<7,0,5.64,11.28,
1,fair,ls,nb,7,df,<8,0,5.64,11.28,
1,fair,ls,nb,7,df,<9,0,5.64,11.28,
1,fair,ls,nb,7,df,<10,0,5.64,11.28,
1,fair,ls,nb,5,rw,<BH,8,5.64,11.28,
1,fair,ls,nb,5,rw,<2.5,2,5.64,11.28,
1,fair,ls,nb,5,rw,<5,3,5.64,11.28,
1,fair,ls,nb,5,rw,<6,0,5.64,11.28,
1,fair,ls,nb,5,rw,<7,1,5.64,11.28,
1,fair,ls,nb,5,rw,<8,0,5.64,11.28,
1,fair,ls,nb,5,rw,<9,0,5.64,11.28,
1,fair,ls,nb,5,rw,<10,0,5.64,11.28,
1,fair,ls,nb,5,to,<BH,22,5.64,11.28,
1,fair,ls,nb,5,to,<2.5,5,5.64,11.28,
1,fair,ls,nb,5,to,<5,5,5.64,11.28,
1,fair,ls,nb,5,to,<6,0,5.64,11.28,
1,fair,ls,nb,5,to,<7,0,5.64,11.28,
1,fair,ls,nb,5,to,<8,4,5.64,11.28,
1,fair,ls,nb,5,to,<9,0,5.64,11.28,
1,fair,ls,nb,5,to,<10,0,5.64,11.28,
1,fair,ls,nb,5,df,<BH,2,5.64,11.28,
1,fair,ls,nb,5,df,<2.5,0,5.64,11.28,
1,fair,ls,nb,5,df,<5,0,5.64,11.28,
1,fair,ls,nb,5,df,<6,0,5.64,11.28,
1,fair,ls,nb,5,df,<7,0,5.64,11.28,
1,fair,ls,nb,5,df,<8,0,5.64,11.28,
1,fair,ls,nb,5,df,<9,0,5.64,11.28,
1,fair,ls,nb,5,df,<10,0,5.64,11.28,
1,fair,ls,nb,5,gf,<BH,0,5.64,11.28,
1,fair,ls,nb,5,gf,<2.5,2,5.64,11.28,
1,fair,ls,nb,5,gf,<5,1,5.64,11.28,
1,fair,ls,nb,5,gf,<6,0,5.64,11.28,
1,fair,ls,nb,5,gf,<7,0,5.64,11.28,
1,fair,ls,nb,5,gf,<8,1,5.64,11.28,
1,fair,ls,nb,5,gf,<9,0,5.64,11.28,
1,fair,ls,nb,5,gf,<10,0,5.64,11.28,
1,fair,ls,nb,5,wm,<BH,0,5.64,11.28,
1,fair,ls,nb,5,wm,<2.5,0,5.64,11.28,
1,fair,ls,nb,5,wm,<5,0,5.64,11.28,
1,fair,ls,nb,5,wm,<6,0,5.64,11.28,
1,fair,ls,nb,5,wm,<7,0,5.64,11.28,
1,fair,ls,nb,5,wm,<8,0,5.64,11.28,
1,fair,ls,nb,5,wm,<9,1,5.64,11.28,
1,fair,ls,nb,5,wm,<10,0,5.64,11.28,
1,fair,ls,nb,5,hm,<BH,0,5.64,11.28,
1,fair,ls,nb,5,hm,<2.5,0,5.64,11.28,
1,fair,ls,nb,5,hm,<5,1,5.64,11.28,
1,fair,ls,nb,5,hm,<6,2,5.64,11.28,
1,fair,ls,nb,5,hm,<7,0,5.64,11.28,
1,fair,ls,nb,5,hm,<8,0,5.64,11.28,
1,fair,ls,nb,5,hm,<9,0,5.64,11.28,
1,fair,ls,nb,5,hm,<10,0,5.64,11.28,
1,fair,ls,nb,11,rw,<BH,8,5.64,11.28,
1,fair,ls,nb,11,rw,<2.5,20,5.64,11.28,
1,fair,ls,nb,11,rw,<5,6,5.64,11.28,
1,fair,ls,nb,11,rw,<6,1,5.64,11.28,
1,fair,ls,nb,11,rw,<7,2,5.64,11.28,
1,fair,ls,nb,11,rw,<8,0,5.64,11.28,
1,fair,ls,nb,11,rw,<9,0,5.64,11.28,
1,fair,ls,nb,11,rw,<10,0,5.64,11.28,
1,fair,ls,nb,11,to,<BH,30,5.64,11.28,
1,fair,ls,nb,11,to,<2.5,10,5.64,11.28,
1,fair,ls,nb,11,to,<5,1,5.64,11.28,
1,fair,ls,nb,11,to,<6,1,5.64,11.28,
1,fair,ls,nb,11,to,<7,0,5.64,11.28,
1,fair,ls,nb,11,to,<8,1,5.64,11.28,
1,fair,ls,nb,11,to,<9,2,5.64,11.28,
1,fair,ls,nb,11,to,<10,0,5.64,11.28,
1,fair,ls,nb,11,gf,<BH,9,5.64,11.28,
1,fair,ls,nb,11,gf,<2.5,6,5.64,11.28,
1,fair,ls,nb,11,gf,<5,9,5.64,11.28,
1,fair,ls,nb,11,gf,<6,1,5.64,11.28,
1,fair,ls,nb,11,gf,<7,3,5.64,11.28,
1,fair,ls,nb,11,gf,<8,1,5.64,11.28,
1,fair,ls,nb,11,gf,<9,4,5.64,11.28,
1,fair,ls,nb,11,gf,<10,1,5.64,11.28,
1,fair,ls,nb,11,hm,<BH,0,5.64,11.28,
1,fair,ls,nb,11,hm,<2.5,4,5.64,11.28,
1,fair,ls,nb,11,hm,<5,4,5.64,11.28,
1,fair,ls,nb,11,hm,<6,0,5.64,11.28,
1,fair,ls,nb,11,hm,<7,4,5.64,11.28,
1,fair,ls,nb,11,hm,<8,1,5.64,11.28,
1,fair,ls,nb,11,hm,<9,0,5.64,11.28,
1,fair,ls,nb,11,hm,<10,1,5.64,11.28,
1,fair,ls,nb,11,wm,<BH,0,5.64,11.28,
1,fair,ls,nb,11,wm,<2.5,17,5.64,11.28,
1,fair,ls,nb,11,wm,<5,1,5.64,11.28,
1,fair,ls,nb,11,wm,<6,0,5.64,11.28,
1,fair,ls,nb,11,wm,<7,0,5.64,11.28,
1,fair,ls,nb,11,wm,<8,0,5.64,11.28,
1,fair,ls,nb,11,wm,<9,0,5.64,11.28,
1,fair,ls,nb,11,wm,<10,0,5.64,11.28,
1,fair,ls,nb,11,df,<BH,0,5.64,11.28,
1,fair,ls,nb,11,df,<2.5,0,5.64,11.28,
1,fair,ls,nb,11,df,<5,0,5.64,11.28,
1,fair,ls,nb,11,df,<6,0,5.64,11.28,
1,fair,ls,nb,11,df,<7,0,5.64,11.28,
1,fair,ls,nb,11,df,<8,0,5.64,11.28,
1,fair,ls,nb,11,df,<9,0,5.64,11.28,
1,fair,ls,nb,11,df,<10,1,5.64,11.28,
1,fair,ls,nb,1,rw,<BH,1,5.64,11.28,
1,fair,ls,nb,1,rw,<2.5,6,5.64,11.28,
1,fair,ls,nb,1,rw,<5,5,5.64,11.28,
1,fair,ls,nb,1,rw,<6,0,5.64,11.28,
1,fair,ls,nb,1,rw,<7,0,5.64,11.28,
1,fair,ls,nb,1,rw,<8,1,5.64,11.28,
1,fair,ls,nb,1,rw,<9,1,5.64,11.28,
1,fair,ls,nb,1,rw,<10,0,5.64,11.28,
1,fair,ls,nb,1,to,<BH,40,5.64,11.28,
1,fair,ls,nb,1,to,<2.5,39,5.64,11.28,
1,fair,ls,nb,1,to,<5,5,5.64,11.28,
1,fair,ls,nb,1,to,<6,0,5.64,11.28,
1,fair,ls,nb,1,to,<7,1,5.64,11.28,
1,fair,ls,nb,1,to,<8,0,5.64,11.28,
1,fair,ls,nb,1,to,<9,0,5.64,11.28,
1,fair,ls,nb,1,to,<10,1,5.64,11.28,
1,fair,ls,nb,1,df,<BH,6,5.64,11.28,
1,fair,ls,nb,1,df,<2.5,0,5.64,11.28,
1,fair,ls,nb,1,df,<5,2,5.64,11.28,
1,fair,ls,nb,1,df,<6,1,5.64,11.28,
1,fair,ls,nb,1,df,<7,2,5.64,11.28,
1,fair,ls,nb,1,df,<8,3,5.64,11.28,
1,fair,ls,nb,1,df,<9,2,5.64,11.28,
1,fair,ls,nb,1,df,<10,2,5.64,11.28,
1,fair,ls,nb,1,gf,<BH,1,5.64,11.28,
1,fair,ls,nb,1,gf,<2.5,0,5.64,11.28,
1,fair,ls,nb,1,gf,<5,2,5.64,11.28,
1,fair,ls,nb,1,gf,<6,1,5.64,11.28,
1,fair,ls,nb,1,gf,<7,2,5.64,11.28,
1,fair,ls,nb,1,gf,<8,3,5.64,11.28,
1,fair,ls,nb,1,gf,<9,2,5.64,11.28,
1,fair,ls,nb,1,gf,<10,2,5.64,11.28,
1,fair,ls,nb,1,hm,<BH,0,5.64,11.28,
1,fair,ls,nb,1,hm,<2.5,1,5.64,11.28,
1,fair,ls,nb,1,hm,<5,0,5.64,11.28,
1,fair,ls,nb,1,hm,<6,0,5.64,11.28,
1,fair,ls,nb,1,hm,<7,1,5.64,11.28,
1,fair,ls,nb,1,hm,<8,1,5.64,11.28,
1,fair,ls,nb,1,hm,<9,0,5.64,11.28,
1,fair,ls,nb,1,hm,<10,0,5.64,11.28,
1,fair,ls,nb,1,wm,<BH,0,5.64,11.28,
1,fair,ls,nb,1,wm,<2.5,5,5.64,11.28,
1,fair,ls,nb,1,wm,<5,0,5.64,11.28,
1,fair,ls,nb,1,wm,<6,0,5.64,11.28,
1,fair,ls,nb,1,wm,<7,0,5.64,11.28,
1,fair,ls,nb,1,wm,<8,0,5.64,11.28,
1,fair,ls,nb,1,wm,<9,0,5.64,11.28,
1,fair,ls,nb,1,wm,<10,1,5.64,11.28,
1,fair,m,b,10,rw,<BH,0,5.64,11.28,
1,fair,m,b,10,rw,<2.5,10,5.64,11.28,
1,fair,m,b,10,rw,<5,5,5.64,11.28,
1,fair,m,b,10,rw,<6,2,5.64,11.28,
1,fair,m,b,10,rw,<7,4,5.64,11.28,
1,fair,m,b,10,rw,<8,0,5.64,11.28,
1,fair,m,b,10,rw,<9,0,5.64,11.28,
1,fair,m,b,10,rw,<10,0,5.64,11.28,
1,fair,m,b,10,hm,<BH,11,5.64,11.28,
1,fair,m,b,10,hm,<2.5,0,5.64,11.28,
1,fair,m,b,10,hm,<5,0,5.64,11.28,
1,fair,m,b,10,hm,<6,0,5.64,11.28,
1,fair,m,b,10,hm,<7,0,5.64,11.28,
1,fair,m,b,10,hm,<8,1,5.64,11.28,
1,fair,m,b,10,hm,<9,0,5.64,11.28,
1,fair,m,b,10,hm,<10,0,5.64,11.28,
1,fair,m,b,10,to,<BH,5,5.64,11.28,
1,fair,m,b,10,to,<2.5,7,5.64,11.28,
1,fair,m,b,10,to,<5,3,5.64,11.28,
1,fair,m,b,10,to,<6,3,5.64,11.28,
1,fair,m,b,10,to,<7,0,5.64,11.28,
1,fair,m,b,10,to,<8,3,5.64,11.28,
1,fair,m,b,10,to,<9,0,5.64,11.28,
1,fair,m,b,10,to,<10,0,5.64,11.28,
1,fair,m,b,7,rw,<BH,7,5.64,11.28,
1,fair,m,b,7,rw,<2.5,8,5.64,11.28,
1,fair,m,b,7,rw,<5,6,5.64,11.28,
1,fair,m,b,7,rw,<6,1,5.64,11.28,
1,fair,m,b,7,rw,<7,2,5.64,11.28,
1,fair,m,b,7,rw,<8,0,5.64,11.28,
1,fair,m,b,7,rw,<9,1,5.64,11.28,
1,fair,m,b,7,rw,<10,1,5.64,11.28,
1,fair,m,b,7,df,<BH,2,5.64,11.28,
1,fair,m,b,7,df,<2.5,0,5.64,11.28,
1,fair,m,b,7,df,<5,0,5.64,11.28,
1,fair,m,b,7,df,<6,0,5.64,11.28,
1,fair,m,b,7,df,<7,0,5.64,11.28,
1,fair,m,b,7,df,<8,0,5.64,11.28,
1,fair,m,b,7,df,<9,0,5.64,11.28,
1,fair,m,b,7,df,<10,0,5.64,11.28,
1,fair,m,b,7,to,<BH,33,5.64,11.28,
1,fair,m,b,7,to,<2.5,24,5.64,11.28,
1,fair,m,b,7,to,<5,10,5.64,11.28,
1,fair,m,b,7,to,<6,0,5.64,11.28,
1,fair,m,b,7,to,<7,0,5.64,11.28,
1,fair,m,b,7,to,<8,0,5.64,11.28,
1,fair,m,b,7,to,<9,0,5.64,11.28,
1,fair,m,b,7,to,<10,0,5.64,11.28,
1,fair,m,b,4,rw,<BH,9,5.64,11.28,
1,fair,m,b,4,rw,<2.5,4,5.64,11.28,
1,fair,m,b,4,rw,<5,5,5.64,11.28,
1,fair,m,b,4,rw,<6,2,5.64,11.28,
1,fair,m,b,4,rw,<7,1,5.64,11.28,
1,fair,m,b,4,rw,<8,1,5.64,11.28,
1,fair,m,b,4,rw,<9,0,5.64,11.28,
1,fair,m,b,4,rw,<10,0,5.64,11.28,
1,fair,m,b,4,to,<BH,28,5.64,11.28,
1,fair,m,b,4,to,<2.5,23,5.64,11.28,
1,fair,m,b,4,to,<5,11,5.64,11.28,
1,fair,m,b,4,to,<6,3,5.64,11.28,
1,fair,m,b,4,to,<7,2,5.64,11.28,
1,fair,m,b,4,to,<8,4,5.64,11.28,
1,fair,m,b,4,to,<9,3,5.64,11.28,
1,fair,m,b,4,to,<10,2,5.64,11.28,
1,fair,m,b,4,df,<BH,1,5.64,11.28,
1,fair,m,b,4,df,<2.5,0,5.64,11.28,
1,fair,m,b,4,df,<5,1,5.64,11.28,
1,fair,m,b,4,df,<6,1,5.64,11.28,
1,fair,m,b,4,df,<7,1,5.64,11.28,
1,fair,m,b,4,df,<8,1,5.64,11.28,
1,fair,m,b,4,df,<9,0,5.64,11.28,
1,fair,m,b,4,df,<10,0,5.64,11.28,
1,fair,m,b,4,gf,<BH,0,5.64,11.28,
1,fair,m,b,4,gf,<2.5,4,5.64,11.28,
1,fair,m,b,4,gf,<5,4,5.64,11.28,
1,fair,m,b,4,gf,<6,3,5.64,11.28,
1,fair,m,b,4,gf,<7,3,5.64,11.28,
1,fair,m,b,4,gf,<8,1,5.64,11.28,
1,fair,m,b,4,gf,<9,0,5.64,11.28,
1,fair,m,b,4,gf,<10,0,5.64,11.28,
1,fair,m,b,4,hm,<BH,0,5.64,11.28,
1,fair,m,b,4,hm,<2.5,0,5.64,11.28,
1,fair,m,b,4,hm,<5,1,5.64,11.28,
1,fair,m,b,4,hm,<6,2,5.64,11.28,
1,fair,m,b,4,hm,<7,0,5.64,11.28,
1,fair,m,b,4,hm,<8,0,5.64,11.28,
1,fair,m,b,4,hm,<9,0,5.64,11.28,
1,fair,m,b,4,hm,<10,0,5.64,11.28,
1,fair,m,b,3,rw,<BH,15,5.64,11.28,
1,fair,m,b,3,rw,<2.5,7,5.64,11.28,
1,fair,m,b,3,rw,<5,4,5.64,11.28,
1,fair,m,b,3,rw,<6,3,5.64,11.28,
1,fair,m,b,3,rw,<7,2,5.64,11.28,
1,fair,m,b,3,rw,<8,0,5.64,11.28,
1,fair,m,b,3,rw,<9,0,5.64,11.28,
1,fair,m,b,3,rw,<10,0,5.64,11.28,
1,fair,m,b,3,to,<BH,18,5.64,11.28,
1,fair,m,b,3,to,<2.5,14,5.64,11.28,
1,fair,m,b,3,to,<5,4,5.64,11.28,
1,fair,m,b,3,to,<6,1,5.64,11.28,
1,fair,m,b,3,to,<7,1,5.64,11.28,
1,fair,m,b,3,to,<8,0,5.64,11.28,
1,fair,m,b,3,to,<9,0,5.64,11.28,
1,fair,m,b,3,to,<10,2,5.64,11.28,
1,fair,m,b,3,df,<BH,3,5.64,11.28,
1,fair,m,b,3,df,<2.5,0,5.64,11.28,
1,fair,m,b,3,df,<5,0,5.64,11.28,
1,fair,m,b,3,df,<6,1,5.64,11.28,
1,fair,m,b,3,df,<7,0,5.64,11.28,
1,fair,m,b,3,df,<8,0,5.64,11.28,
1,fair,m,b,3,df,<9,0,5.64,11.28,
1,fair,m,b,3,df,<10,0,5.64,11.28,
1,fair,m,b,3,gf,<BH,5,5.64,11.28,
1,fair,m,b,3,gf,<2.5,0,5.64,11.28,
1,fair,m,b,3,gf,<5,0,5.64,11.28,
1,fair,m,b,3,gf,<6,0,5.64,11.28,
1,fair,m,b,3,gf,<7,0,5.64,11.28,
1,fair,m,b,3,gf,<8,0,5.64,11.28,
1,fair,m,b,3,gf,<9,0,5.64,11.28,
1,fair,m,b,3,gf,<10,0,5.64,11.28,
1,fair,m,b,3,hm,<BH,1,5.64,11.28,
1,fair,m,b,3,hm,<2.5,1,5.64,11.28,
1,fair,m,b,3,hm,<5,5,5.64,11.28,
1,fair,m,b,3,hm,<6,0,5.64,11.28,
1,fair,m,b,3,hm,<7,2,5.64,11.28,
1,fair,m,b,3,hm,<8,2,5.64,11.28,
1,fair,m,b,3,hm,<9,0,5.64,11.28,
1,fair,m,b,3,hm,<10,0,5.64,11.28,
1,fair,m,b,6,rw,<BH,17,5.64,11.28,
1,fair,m,b,6,rw,<2.5,20,5.64,11.28,
1,fair,m,b,6,rw,<5,12,5.64,11.28,
1,fair,m,b,6,rw,<6,4,5.64,11.28,
1,fair,m,b,6,rw,<7,1,5.64,11.28,
1,fair,m,b,6,rw,<8,0,5.64,11.28,
1,fair,m,b,6,rw,<9,0,5.64,11.28,
1,fair,m,b,6,rw,<10,1,5.64,11.28,
1,fair,m,b,6,to,<BH,12,5.64,11.28,
1,fair,m,b,6,to,<2.5,32,5.64,11.28,
1,fair,m,b,6,to,<5,14,5.64,11.28,
1,fair,m,b,6,to,<6,3,5.64,11.28,
1,fair,m,b,6,to,<7,1,5.64,11.28,
1,fair,m,b,6,to,<8,0,5.64,11.28,
1,fair,m,b,6,to,<9,0,5.64,11.28,
1,fair,m,b,6,to,<10,0,5.64,11.28,
1,fair,m,b,6,bp,<BH,1,5.64,11.28,
1,fair,m,b,6,bp,<2.5,0,5.64,11.28,
1,fair,m,b,6,bp,<5,0,5.64,11.28,
1,fair,m,b,6,bp,<6,0,5.64,11.28,
1,fair,m,b,6,bp,<7,0,5.64,11.28,
1,fair,m,b,6,bp,<8,0,5.64,11.28,
1,fair,m,b,6,bp,<9,0,5.64,11.28,
1,fair,m,b,6,bp,<10,0,5.64,11.28,
1,fair,m,b,6,df,<BH,3,5.64,11.28,
1,fair,m,b,6,df,<2.5,0,5.64,11.28,
1,fair,m,b,6,df,<5,0,5.64,11.28,
1,fair,m,b,6,df,<6,0,5.64,11.28,
1,fair,m,b,6,df,<7,0,5.64,11.28,
1,fair,m,b,6,df,<8,0,5.64,11.28,
1,fair,m,b,6,df,<9,0,5.64,11.28,
1,fair,m,b,6,df,<10,0,5.64,11.28,
1,fair,m,nb,1,rw,<BH,1,5.64,11.28,
1,fair,m,nb,1,rw,<2.5,7,5.64,11.28,
1,fair,m,nb,1,rw,<5,3,5.64,11.28,
1,fair,m,nb,1,rw,<6,0,5.64,11.28,
1,fair,m,nb,1,rw,<7,0,5.64,11.28,
1,fair,m,nb,1,rw,<8,0,5.64,11.28,
1,fair,m,nb,1,rw,<9,0,5.64,11.28,
1,fair,m,nb,1,rw,<10,0,5.64,11.28,
1,fair,m,nb,1,gf,<BH,21,5.64,11.28,
1,fair,m,nb,1,gf,<2.5,0,5.64,11.28,
1,fair,m,nb,1,gf,<5,0,5.64,11.28,
1,fair,m,nb,1,gf,<6,0,5.64,11.28,
1,fair,m,nb,1,gf,<7,0,5.64,11.28,
1,fair,m,nb,1,gf,<8,0,5.64,11.28,
1,fair,m,nb,1,gf,<9,0,5.64,11.28,
1,fair,m,nb,1,gf,<10,0,5.64,11.28,
1,fair,m,nb,1,df,<BH,12,5.64,11.28,
1,fair,m,nb,1,df,<2.5,0,5.64,11.28,
1,fair,m,nb,1,df,<5,0,5.64,11.28,
1,fair,m,nb,1,df,<6,0,5.64,11.28,
1,fair,m,nb,1,df,<7,0,5.64,11.28,
1,fair,m,nb,1,df,<8,0,5.64,11.28,
1,fair,m,nb,1,df,<9,0,5.64,11.28,
1,fair,m,nb,1,df,<10,0,5.64,11.28,
1,fair,m,nb,1,to,<BH,0,5.64,11.28,
1,fair,m,nb,1,to,<2.5,20,5.64,11.28,
1,fair,m,nb,1,to,<5,0,5.64,11.28,
1,fair,m,nb,1,to,<6,0,5.64,11.28,
1,fair,m,nb,1,to,<7,0,5.64,11.28,
1,fair,m,nb,1,to,<8,0,5.64,11.28,
1,fair,m,nb,1,to,<9,0,5.64,11.28,
1,fair,m,nb,1,to,<10,0,5.64,11.28,
1,fair,m,nb,1,hm,<BH,0,5.64,11.28,
1,fair,m,nb,1,hm,<2.5,0,5.64,11.28,
1,fair,m,nb,1,hm,<5,0,5.64,11.28,
1,fair,m,nb,1,hm,<6,0,5.64,11.28,
1,fair,m,nb,1,hm,<7,0,5.64,11.28,
1,fair,m,nb,1,hm,<8,0,5.64,11.28,
1,fair,m,nb,1,hm,<9,1,5.64,11.28,
1,fair,m,nb,1,hm,<10,0,5.64,11.28,
1,fair,m,nb,3,rw,<BH,17,5.64,11.28,
1,fair,m,nb,3,rw,<2.5,12,5.64,11.28,
1,fair,m,nb,3,rw,<5,1,5.64,11.28,
1,fair,m,nb,3,rw,<6,0,5.64,11.28,
1,fair,m,nb,3,rw,<7,0,5.64,11.28,
1,fair,m,nb,3,rw,<8,0,5.64,11.28,
1,fair,m,nb,3,rw,<9,0,5.64,11.28,
1,fair,m,nb,3,rw,<10,1,5.64,11.28,
1,fair,m,nb,3,to,<BH,5,5.64,11.28,
1,fair,m,nb,3,to,<2.5,12,5.64,11.28,
1,fair,m,nb,3,to,<5,2,5.64,11.28,
1,fair,m,nb,3,to,<6,0,5.64,11.28,
1,fair,m,nb,3,to,<7,0,5.64,11.28,
1,fair,m,nb,3,to,<8,0,5.64,11.28,
1,fair,m,nb,3,to,<9,0,5.64,11.28,
1,fair,m,nb,3,to,<10,0,5.64,11.28,
1,fair,m,nb,3,hm,<BH,2,5.64,11.28,
1,fair,m,nb,3,hm,<2.5,3,5.64,11.28,
1,fair,m,nb,3,hm,<5,1,5.64,11.28,
